machine_id,timestamp,operating_hours,load_pct,days_since_maintenance,maintenance_count,temperature_C,pressure_bar,vibration_mms,rotation_speed_rpm,voltage_V,current_A,oil_temp_C,power_output_MW,efficiency_pct
GEN_0008,2020-02-17 22:00:00,6718.6,43.89,337.8,3,545.44,149.94,4.471,2962.8,10445.0,478.63,76.1,66.93,84.89
GEN_0016,2020-02-17 23:00:00,8201.3,63.46,308.5,4,588.07,155.63,13.813,2953.1,10646.2,553.72,93.1,91.55,65.93
GEN_0010,2020-02-18 00:00:00,3105.8,86.11,205.4,1,526.78,163.63,2.965,2913.1,10758.8,542.46,63.11,154.65,89.43
GEN_0002,2020-02-18 01:00:00,3906.2,91.52,284.6,1,557.39,167.49,1.5,3014.9,11275.5,475.85,85.47,153.59,91.97
GEN_0002,2020-02-18 02:00:00,5303.2,68.23,189.0,2,607.54,143.66,11.753,2944.0,10386.3,511.5,97.04,101.54,64.6
GEN_0010,2020-02-18 03:00:00,7758.1,68.43,238.0,3,562.69,166.66,5.915,2974.3,10616.2,517.38,73.5,106.28,84.96
GEN_0006,2020-02-18 04:00:00,7049.5,92.88,167.1,3,584.61,177.71,5.876,2921.7,10760.8,611.39,82.22,154.04,83.38
GEN_0006,2020-02-18 05:00:00,173.0,85.12,242.8,0,531.37,155.34,0.618,2976.7,11416.0,528.14,70.58,150.06,90.59
GEN_0010,2020-02-18 06:00:00,1655.6,82.65,337.0,0,512.02,173.16,1.235,2924.2,11233.9,489.03,64.21,138.31,86.09
GEN_0013,2020-02-18 07:00:00,1466.1,47.43,322.2,0,516.11,161.41,1.545,2904.4,10775.4,460.16,69.38,76.97,90.31
GEN_0016,2020-02-18 08:00:00,4037.6,57.29,175.0,2,590.55,136.36,19.831,3000.0,11303.5,457.78,100.84,103.63,68.0
GEN_0014,2020-02-18 09:00:00,5664.5,56.91,121.8,2,565.59,166.42,4.792,2882.0,10764.4,527.01,78.26,88.42,85.26
GEN_0013,2020-02-18 10:00:00,4282.8,43.31,175.6,2,542.36,163.72,2.466,2890.2,11039.8,384.59,74.77,64.32,84.36
GEN_0019,2020-02-18 11:00:00,2509.7,63.54,189.1,1,539.67,156.92,1.759,3078.4,11137.4,530.72,65.73,103.88,89.14
GEN_0004,2020-02-18 12:00:00,2056.8,65.75,50.2,1,553.61,157.4,2.192,2983.4,10773.8,508.8,68.31,115.7,92.49
GEN_0014,2020-02-18 13:00:00,1966.9,97.37,42.6,0,604.21,131.71,13.552,3002.4,10869.3,587.55,84.74,174.66,69.7
GEN_0005,2020-02-18 14:00:00,5980.7,55.25,270.0,2,566.37,156.7,3.271,2859.1,11071.8,482.6,79.56,82.09,85.59
GEN_0014,2020-02-18 15:00:00,7662.2,96.06,269.2,3,577.95,173.33,5.91,2809.7,10725.6,690.96,78.72,160.33,87.67
GEN_0008,2020-02-18 16:00:00,3395.9,70.79,105.8,1,533.03,159.78,3.585,2866.7,10767.0,574.33,68.37,117.7,90.06
GEN_0002,2020-02-18 17:00:00,5762.7,59.35,95.6,2,559.64,158.98,6.534,2921.6,10430.4,545.14,69.08,91.53,84.89
GEN_0010,2020-02-18 18:00:00,2321.6,94.84,191.8,1,528.66,158.22,4.4,2918.4,10758.1,556.78,69.86,174.77,89.18
GEN_0017,2020-02-18 19:00:00,1421.2,40.84,131.7,0,530.25,168.29,0.784,2977.1,11471.8,493.86,63.3,69.03,87.01
GEN_0006,2020-02-18 20:00:00,3329.4,77.35,309.8,1,549.58,183.62,10.979,2991.7,10934.8,557.7,68.3,130.02,86.12
GEN_0011,2020-02-18 21:00:00,5674.6,88.5,65.3,2,553.17,169.25,4.499,2907.8,10852.3,545.48,83.97,144.12,86.85
GEN_0003,2020-02-18 22:00:00,5929.1,65.39,17.0,2,521.7,165.51,3.715,3029.4,10460.1,506.58,74.29,98.62,85.3
GEN_0001,2020-02-18 23:00:00,2463.1,60.65,321.0,1,532.08,175.05,1.266,2985.8,10938.0,465.54,54.59,91.11,89.6
GEN_0019,2020-02-19 00:00:00,8665.0,41.37,112.1,4,543.47,178.77,4.044,2883.2,11077.3,514.88,73.57,57.38,85.65
GEN_0003,2020-02-19 01:00:00,1513.0,72.06,319.4,0,501.01,164.24,1.863,2963.3,10744.0,573.62,60.61,127.08,87.79
GEN_0008,2020-02-19 02:00:00,2302.0,46.35,141.6,1,514.74,156.42,1.516,3064.5,10362.3,471.85,68.71,77.63,90.02
GEN_0004,2020-02-19 03:00:00,5015.3,62.31,2.5,2,521.78,161.42,2.022,3027.2,10738.6,538.8,71.86,96.93,87.97
GEN_0017,2020-02-19 04:00:00,6628.5,80.46,251.0,3,566.91,152.12,3.584,2890.7,10685.1,585.81,72.6,139.22,83.73
GEN_0016,2020-02-19 05:00:00,2318.5,81.55,358.4,1,566.61,163.93,2.274,2961.0,10769.5,515.67,70.27,148.49,90.74
GEN_0019,2020-02-19 06:00:00,5157.9,60.19,166.9,2,526.53,151.36,2.716,2924.4,10826.5,508.84,72.85,99.18,85.41
GEN_0008,2020-02-19 07:00:00,258.0,67.26,82.9,0,515.51,154.43,1.304,2935.5,10772.6,493.06,59.48,120.76,93.74
GEN_0012,2020-02-19 08:00:00,4912.7,54.68,116.5,2,527.45,166.19,4.083,2954.5,10451.1,519.28,67.64,86.86,85.9
GEN_0003,2020-02-19 09:00:00,2334.9,90.3,237.3,1,537.52,163.52,2.95,2894.6,11184.2,534.01,66.58,148.55,91.07
GEN_0011,2020-02-19 10:00:00,4502.3,97.91,131.2,2,549.71,171.74,2.204,2966.6,11058.3,606.86,64.98,176.79,84.87
GEN_0005,2020-02-19 11:00:00,5279.5,98.01,141.1,2,556.61,172.99,3.849,2928.0,10801.8,619.62,81.1,168.66,84.63
GEN_0012,2020-02-19 12:00:00,2199.6,96.07,73.8,1,520.86,169.13,1.347,2931.7,11072.3,565.6,61.83,178.31,86.77
GEN_0007,2020-02-19 13:00:00,6522.9,81.37,170.9,3,555.32,146.74,3.748,2870.0,10770.1,554.2,79.29,132.02,87.49
GEN_0010,2020-02-19 14:00:00,5637.8,49.74,184.2,2,544.22,160.85,6.429,2980.3,11039.4,491.87,73.78,77.99,84.48
GEN_0013,2020-02-19 15:00:00,2491.6,59.37,183.0,1,520.59,177.84,2.903,2952.7,10831.2,514.94,71.5,94.84,86.4
GEN_0002,2020-02-19 16:00:00,3175.0,80.87,212.1,1,523.11,144.66,1.797,2953.6,10609.2,578.1,65.75,144.99,92.1
GEN_0001,2020-02-19 17:00:00,1339.9,84.16,182.6,0,520.27,147.56,0.306,2966.7,10645.4,540.07,70.95,149.22,91.14
GEN_0020,2020-02-19 18:00:00,1376.0,91.87,246.1,0,534.35,162.37,4.086,3016.7,11549.3,611.04,56.5,158.9,90.32
GEN_0020,2020-02-19 19:00:00,606.9,47.89,170.7,0,524.6,153.84,0.73,3055.0,11096.9,495.87,70.71,90.15,94.31
GEN_0010,2020-02-19 20:00:00,194.0,59.52,170.4,0,504.18,161.93,3.446,2962.4,11015.8,483.88,55.94,105.31,92.25
GEN_0007,2020-02-19 21:00:00,5259.5,55.09,353.4,2,571.58,145.6,2.464,3002.5,11261.6,538.12,70.16,76.61,87.74
GEN_0018,2020-02-19 22:00:00,7404.2,69.24,96.2,3,593.93,163.4,5.267,2926.2,11448.8,558.35,80.0,117.46,87.02
GEN_0020,2020-02-19 23:00:00,303.2,48.67,105.3,0,520.04,163.9,1.719,3057.3,10958.5,491.36,70.34,80.09,90.44
GEN_0013,2020-02-20 00:00:00,1758.8,58.05,205.8,0,504.29,151.66,3.003,2974.8,10768.8,501.1,72.13,103.39,88.15
GEN_0015,2020-02-20 01:00:00,2473.6,64.93,206.8,1,559.8,161.6,1.388,2923.7,11065.6,531.05,73.48,103.52,85.78
GEN_0010,2020-02-20 02:00:00,4669.6,61.86,360.8,2,541.98,167.2,2.99,2998.3,10464.4,579.25,65.13,104.31,89.86
GEN_0014,2020-02-20 03:00:00,1169.1,85.95,231.7,0,508.67,173.83,2.276,2959.7,11336.8,563.04,68.97,147.45,89.63
GEN_0003,2020-02-20 04:00:00,6779.2,70.26,130.1,3,576.93,130.08,17.137,2916.0,11034.4,556.59,108.86,109.53,61.89
GEN_0012,2020-02-20 05:00:00,1889.8,57.09,221.6,0,535.54,148.0,1.146,3022.5,10804.4,469.8,70.3,96.63,88.26
GEN_0010,2020-02-20 06:00:00,6229.0,91.79,315.0,3,541.03,165.79,4.686,2939.1,11060.6,590.93,73.18,150.02,85.58
GEN_0003,2020-02-20 07:00:00,354.2,87.99,274.1,0,525.23,166.68,1.453,2955.2,11139.4,530.91,68.46,163.83,92.87
GEN_0020,2020-02-20 08:00:00,6323.8,49.96,316.5,3,510.12,165.03,7.944,2990.1,11071.5,482.63,81.51,76.07,84.45
GEN_0013,2020-02-20 09:00:00,4033.4,92.81,60.2,2,557.39,180.65,3.386,2980.5,10964.2,527.2,70.08,154.16,87.89
GEN_0001,2020-02-20 10:00:00,4887.8,86.64,190.2,2,536.29,170.19,2.254,2887.7,10989.3,537.18,72.19,146.97,85.82
GEN_0016,2020-02-20 11:00:00,4905.7,71.26,106.2,2,563.51,173.1,3.862,2900.1,10510.4,507.39,70.28,121.7,88.41
GEN_0011,2020-02-20 12:00:00,1033.0,88.22,116.9,0,539.83,158.01,0.383,2973.5,11220.9,508.59,60.62,154.51,89.23
GEN_0004,2020-02-20 13:00:00,8712.6,53.07,201.4,4,565.95,170.43,8.327,2904.4,10759.1,554.77,86.61,75.53,84.41
GEN_0016,2020-02-20 14:00:00,5442.1,94.48,332.2,2,554.1,161.1,3.342,2960.6,11059.6,577.22,67.73,161.73,85.11
GEN_0004,2020-02-20 15:00:00,7418.5,87.45,83.5,3,561.39,166.02,5.627,2859.1,10569.8,566.22,81.53,130.16,84.7
GEN_0005,2020-02-20 16:00:00,7736.6,90.6,87.3,3,619.76,145.92,13.511,2961.6,10525.2,583.17,92.17,140.11,68.45
GEN_0020,2020-02-20 17:00:00,5888.0,49.59,32.1,2,544.96,158.45,2.68,2874.9,10646.3,463.93,68.7,82.01,86.43
GEN_0019,2020-02-20 18:00:00,292.4,59.16,93.0,0,530.36,162.67,3.19,2931.7,10454.0,483.54,63.36,102.74,90.8
GEN_0008,2020-02-20 19:00:00,188.3,45.12,95.7,0,508.84,156.42,0.739,2909.5,10947.9,410.8,68.41,77.12,93.83
GEN_0011,2020-02-20 20:00:00,8278.6,70.11,341.4,4,573.26,159.2,9.167,2933.4,10843.7,540.96,81.96,117.94,85.92
GEN_0020,2020-02-20 21:00:00,4256.9,49.87,9.9,2,504.11,165.77,1.917,2893.6,10829.7,431.1,82.84,77.68,86.56
GEN_0014,2020-02-20 22:00:00,4394.0,82.29,152.9,2,539.88,160.23,5.739,2978.2,10471.3,525.24,73.41,125.04,84.79
GEN_0012,2020-02-20 23:00:00,3677.7,78.66,72.3,1,551.79,154.55,1.073,3032.0,10692.9,525.86,79.01,128.31,82.55
GEN_0017,2020-02-21 00:00:00,3837.3,57.22,319.8,1,538.8,164.22,2.347,2995.2,11131.7,525.64,72.58,91.57,85.18
GEN_0013,2020-02-21 01:00:00,914.9,97.27,276.1,0,525.87,168.03,1.014,2999.7,11214.0,541.88,65.51,168.44,92.21
GEN_0002,2020-02-21 02:00:00,865.1,44.57,169.5,0,503.5,175.1,1.8,2928.7,10539.2,532.64,58.52,74.98,89.1
GEN_0015,2020-02-21 03:00:00,2275.9,72.56,52.5,1,526.7,165.93,1.488,2917.8,10824.5,521.43,66.8,135.02,87.34
GEN_0018,2020-02-21 04:00:00,3306.3,52.91,201.3,1,542.15,154.2,3.451,3007.8,11120.9,493.39,67.9,90.03,88.52
GEN_0019,2020-02-21 05:00:00,1160.3,82.26,184.5,0,510.25,159.16,1.119,2985.2,10951.5,506.34,71.19,143.23,87.8
GEN_0009,2020-02-21 06:00:00,6036.7,63.19,90.2,3,523.23,169.47,3.383,2991.6,11234.2,534.15,75.31,96.91,86.24
GEN_0006,2020-02-21 07:00:00,1396.8,94.82,238.3,0,539.74,166.04,1.836,3007.0,10470.3,603.68,67.08,172.07,90.57
GEN_0007,2020-02-21 08:00:00,1876.2,79.8,214.1,0,524.65,166.78,2.859,2971.8,11149.4,553.31,73.13,136.93,92.8
GEN_0017,2020-02-21 09:00:00,5892.6,86.01,71.5,2,587.54,184.17,2.868,2892.7,10595.3,575.74,72.22,133.94,86.8
GEN_0010,2020-02-21 10:00:00,2764.9,66.73,153.0,1,528.63,161.4,2.29,2937.3,10843.6,499.79,63.95,114.96,90.87
GEN_0010,2020-02-21 11:00:00,7673.6,74.25,107.1,3,539.11,181.53,4.156,2908.8,10810.7,596.23,80.5,112.15,87.29
GEN_0014,2020-02-21 12:00:00,3243.4,66.79,159.4,1,528.9,176.8,3.31,2989.3,10927.0,529.64,75.03,106.0,91.75
GEN_0012,2020-02-21 13:00:00,4563.0,54.32,236.5,2,526.64,158.07,5.259,3032.8,10742.6,495.99,70.27,92.74,89.13
GEN_0010,2020-02-21 14:00:00,7438.1,65.73,178.0,3,572.72,163.71,4.479,2984.7,10647.9,527.15,75.54,98.54,83.22
GEN_0010,2020-02-21 15:00:00,87.2,61.75,59.5,0,514.05,160.0,1.704,3017.4,11525.0,495.2,70.35,117.93,90.07
GEN_0009,2020-02-21 16:00:00,5936.0,53.23,3.7,2,527.89,170.29,7.962,3010.1,10745.2,530.05,83.6,79.22,84.39
GEN_0011,2020-02-21 17:00:00,334.9,83.75,146.4,0,549.92,130.97,12.57,2958.4,11140.8,509.8,92.13,142.66,76.04
GEN_0002,2020-02-21 18:00:00,4464.6,94.34,305.6,2,566.98,143.91,17.346,2985.8,10858.2,611.53,101.77,143.96,81.13
GEN_0001,2020-02-21 19:00:00,3574.6,93.95,52.8,1,573.35,176.78,2.307,2917.2,10891.1,517.54,74.4,149.47,90.93
GEN_0020,2020-02-21 20:00:00,1316.5,55.95,346.7,0,542.43,160.49,1.466,2905.0,11194.3,473.57,69.46,105.43,87.87
GEN_0002,2020-02-21 21:00:00,5615.1,59.02,52.9,2,527.66,171.62,2.698,2892.0,10709.4,510.82,78.14,85.36,85.0
GEN_0009,2020-02-21 22:00:00,8184.7,52.93,127.8,4,563.34,172.72,6.517,2913.4,10802.0,521.77,77.17,73.67,83.32
GEN_0010,2020-02-21 23:00:00,5092.0,91.05,55.5,2,557.56,170.45,2.737,2948.5,10730.8,536.84,75.67,151.42,83.12
GEN_0010,2020-02-22 00:00:00,3106.3,88.5,83.4,1,538.45,171.79,1.228,3027.1,10821.3,551.3,74.9,156.59,88.16
GEN_0007,2020-02-22 01:00:00,1119.6,49.61,123.4,0,519.02,138.15,0.981,3015.2,11026.5,474.57,63.84,82.36,89.41
GEN_0011,2020-02-22 02:00:00,1319.2,50.42,267.2,0,504.98,150.12,0.563,2934.1,10747.8,472.04,57.39,81.6,89.38
GEN_0018,2020-02-22 03:00:00,2160.2,74.46,116.7,1,521.94,172.03,3.451,2949.3,10893.4,505.29,61.57,119.96,90.56
GEN_0011,2020-02-22 04:00:00,8211.3,61.32,127.8,4,566.71,166.64,4.144,2924.0,10526.7,484.77,80.63,77.25,85.92
GEN_0018,2020-02-22 05:00:00,5847.6,86.23,140.7,2,596.0,190.4,3.88,2881.9,10925.4,592.26,70.06,150.81,83.38
GEN_0009,2020-02-22 06:00:00,3969.5,98.39,231.6,1,562.61,170.7,2.057,2968.1,10530.4,594.14,66.2,167.39,87.05
GEN_0011,2020-02-22 07:00:00,4035.5,54.75,31.9,2,527.4,164.0,3.041,2930.6,11095.9,483.16,65.54,96.67,85.65
GEN_0003,2020-02-22 08:00:00,6967.9,41.02,168.3,3,567.66,155.83,2.952,3004.2,10397.0,475.4,77.22,58.7,84.5
GEN_0020,2020-02-22 09:00:00,7569.9,87.28,307.7,3,573.74,159.42,3.666,2894.8,10885.9,578.47,73.03,135.46,81.34
GEN_0015,2020-02-22 10:00:00,18.5,81.84,8.7,0,543.89,175.45,1.867,2976.5,11079.6,539.33,64.53,154.38,91.58
GEN_0013,2020-02-22 11:00:00,7890.8,64.36,129.6,3,582.35,175.51,6.272,2980.4,10207.7,558.2,71.17,102.51,80.45
GEN_0003,2020-02-22 12:00:00,6051.1,51.82,307.2,3,559.35,167.0,3.342,2932.5,10833.8,468.27,69.17,80.38,86.91
GEN_0018,2020-02-22 13:00:00,4498.2,76.53,296.4,2,613.19,130.85,9.817,2933.1,10245.0,516.24,88.36,126.56,69.79
GEN_0013,2020-02-22 14:00:00,560.7,53.76,100.5,0,520.52,164.21,2.52,2990.5,10908.8,467.12,68.67,99.25,90.74
GEN_0015,2020-02-22 15:00:00,1276.6,63.15,251.8,0,517.38,173.57,3.813,2982.3,10655.9,421.78,72.7,119.41,90.58
GEN_0013,2020-02-22 16:00:00,5689.9,92.2,273.9,2,563.18,177.13,6.633,2984.3,10639.9,585.0,70.45,146.12,88.05
GEN_0007,2020-02-22 17:00:00,8130.4,58.29,331.4,4,568.16,181.23,3.819,2907.7,10704.4,546.97,73.61,84.05,84.44
GEN_0017,2020-02-22 18:00:00,920.0,82.49,330.4,0,517.75,164.58,2.013,2950.3,10929.0,500.06,75.15,152.03,90.69
GEN_0015,2020-02-22 19:00:00,3006.6,54.61,110.9,1,533.44,168.32,2.578,2975.5,10809.1,526.32,66.42,91.27,85.58
GEN_0007,2020-02-22 20:00:00,223.4,53.24,303.3,0,522.94,152.34,1.174,2948.9,11058.6,467.69,61.36,87.37,86.82
GEN_0006,2020-02-22 21:00:00,5064.2,55.58,291.2,2,532.02,161.51,3.868,2905.0,10801.8,498.37,74.19,85.42,85.03
GEN_0004,2020-02-22 22:00:00,5796.5,64.85,0.9,2,550.86,170.3,2.658,2855.3,10890.3,562.5,64.36,106.81,86.07
GEN_0008,2020-02-22 23:00:00,5943.6,93.91,87.1,2,570.9,164.73,3.555,2990.7,10543.1,619.89,78.06,155.59,87.55
GEN_0009,2020-02-23 00:00:00,916.3,62.04,198.9,0,558.02,161.69,1.059,2970.6,10933.4,500.4,68.62,104.46,88.86
GEN_0004,2020-02-23 01:00:00,6610.0,89.44,103.0,3,586.88,173.1,7.59,2989.9,10834.1,635.75,76.4,147.85,82.69
GEN_0019,2020-02-23 02:00:00,6076.8,60.9,305.8,3,526.49,155.53,10.563,2909.1,10852.8,513.28,68.43,94.38,85.92
GEN_0008,2020-02-23 03:00:00,2324.6,48.15,156.0,1,526.09,148.36,1.042,3006.1,10732.1,464.68,67.48,77.13,92.95
GEN_0001,2020-02-23 04:00:00,6623.4,62.86,236.5,3,560.49,159.68,3.462,3019.3,10520.9,534.05,81.69,94.92,81.47
GEN_0016,2020-02-23 05:00:00,795.8,70.42,283.9,0,527.48,157.53,1.044,2984.5,10707.7,461.58,66.63,121.68,91.48
GEN_0002,2020-02-23 06:00:00,2357.2,99.01,133.2,1,538.73,171.95,1.031,2995.0,10823.1,559.15,68.86,164.25,91.5
GEN_0018,2020-02-23 07:00:00,6134.0,74.77,347.1,3,585.17,150.29,11.194,2917.9,10501.2,554.7,99.52,118.76,69.56
GEN_0002,2020-02-23 08:00:00,2843.8,47.93,291.0,1,509.02,156.56,3.071,3025.1,10853.3,510.57,70.68,86.37,86.43
GEN_0012,2020-02-23 09:00:00,182.8,45.42,164.5,0,490.62,144.16,0.856,2889.1,10893.6,498.47,64.93,88.32,93.85
GEN_0020,2020-02-23 10:00:00,3765.9,72.8,130.8,1,525.38,154.45,4.035,2932.2,10791.4,572.99,62.94,120.87,88.73
GEN_0012,2020-02-23 11:00:00,4360.2,93.82,275.0,2,542.84,174.98,1.728,2987.2,11059.3,585.32,67.53,156.01,89.16
GEN_0010,2020-02-23 12:00:00,7283.4,63.66,143.8,3,544.15,163.99,4.664,2939.2,10597.4,554.79,80.82,98.64,80.05
GEN_0004,2020-02-23 13:00:00,290.9,56.37,174.3,0,510.27,148.52,1.384,3060.7,10744.2,447.2,58.23,110.18,91.81
GEN_0003,2020-02-23 14:00:00,4458.1,56.39,166.4,2,530.41,166.12,3.918,2950.0,11073.1,585.18,64.37,95.14,85.16
GEN_0015,2020-02-23 15:00:00,4685.4,91.35,168.4,2,554.63,171.14,3.325,2967.9,10673.8,555.45,73.76,150.09,83.74
GEN_0003,2020-02-23 16:00:00,2656.3,92.3,79.1,1,515.53,166.47,1.506,3100.2,10569.5,538.65,62.4,151.36,88.3
GEN_0019,2020-02-23 17:00:00,1968.3,52.37,36.0,0,530.99,160.17,5.829,2985.2,11149.1,430.66,71.52,93.93,89.31
GEN_0019,2020-02-23 18:00:00,870.6,80.89,78.0,0,524.95,161.51,1.546,2936.1,10828.0,502.77,69.25,138.74,92.59
GEN_0010,2020-02-23 19:00:00,7021.7,74.08,226.6,3,565.22,164.64,3.817,2901.3,10607.9,543.49,75.88,114.09,85.37
GEN_0006,2020-02-23 20:00:00,6835.7,97.01,308.2,3,562.4,188.85,4.431,2968.8,10733.5,581.98,83.3,160.71,84.27
GEN_0002,2020-02-23 21:00:00,2485.7,69.36,250.0,1,521.66,165.34,4.305,2908.7,10771.3,503.83,67.71,122.76,91.41
GEN_0019,2020-02-23 22:00:00,3654.0,56.23,177.0,1,559.48,164.16,2.087,2858.2,10427.6,459.65,70.82,85.2,86.05
GEN_0002,2020-02-23 23:00:00,3807.2,61.54,325.6,1,550.73,174.2,2.119,3006.2,11255.2,520.17,70.49,100.24,89.48
GEN_0004,2020-02-24 00:00:00,2392.6,46.63,163.2,1,553.27,153.24,7.432,2986.6,10585.4,421.6,65.09,90.19,85.73
GEN_0006,2020-02-24 01:00:00,260.3,55.02,134.2,0,506.57,150.82,0.759,3005.0,10739.1,466.72,74.06,90.42,90.3
GEN_0003,2020-02-24 02:00:00,2110.6,76.72,359.1,1,537.6,167.34,1.873,2939.5,10917.3,537.86,66.28,134.83,91.03
GEN_0003,2020-02-24 03:00:00,7171.9,86.81,163.0,3,552.84,162.47,3.918,2892.5,10859.6,634.34,73.95,147.39,82.92
GEN_0003,2020-02-24 04:00:00,6534.2,71.88,325.2,3,555.52,159.8,4.495,2904.6,10610.0,549.23,78.52,109.07,86.94
GEN_0010,2020-02-24 05:00:00,7496.2,94.33,6.8,3,583.11,179.81,4.974,2989.0,10359.1,590.71,78.72,154.88,85.89
GEN_0005,2020-02-24 06:00:00,6727.9,67.74,110.0,3,565.23,169.29,3.535,2961.4,10584.8,548.03,83.21,99.39,82.63
GEN_0006,2020-02-24 07:00:00,5073.1,72.74,270.8,2,513.74,161.43,3.595,2999.2,11059.7,528.81,76.61,134.24,84.45
GEN_0020,2020-02-24 08:00:00,6055.8,83.11,325.9,3,553.14,167.65,3.689,2956.4,10616.2,602.25,78.95,134.69,85.62
GEN_0011,2020-02-24 09:00:00,1023.6,51.1,309.5,0,519.73,170.88,0.798,2934.8,11201.1,427.5,72.03,93.01,89.54
GEN_0004,2020-02-24 10:00:00,2838.4,74.82,355.2,1,542.17,157.39,4.643,3046.5,11277.0,501.43,70.7,132.65,87.26
GEN_0004,2020-02-24 11:00:00,2185.6,81.01,108.8,1,540.72,163.26,1.751,3023.2,10762.6,566.01,69.94,148.36,86.59
GEN_0014,2020-02-24 12:00:00,2985.0,97.69,156.7,1,539.87,159.17,4.843,2907.9,11014.7,567.81,60.15,171.19,90.12
GEN_0014,2020-02-24 13:00:00,7873.8,64.09,78.3,3,563.91,169.24,3.694,2892.2,10738.1,513.83,88.5,96.37,81.9
GEN_0013,2020-02-24 14:00:00,391.7,73.59,232.8,0,518.57,163.02,0.688,2879.0,11024.8,475.39,62.77,122.21,91.08
GEN_0014,2020-02-24 15:00:00,798.9,73.62,115.7,0,516.85,158.36,0.773,2966.5,10765.1,527.29,65.84,122.43,93.82
GEN_0003,2020-02-24 16:00:00,3578.6,69.06,8.8,1,536.56,165.09,3.431,2986.6,10900.1,562.65,78.96,117.74,84.02
GEN_0020,2020-02-24 17:00:00,5185.1,80.27,156.3,2,563.43,169.82,3.999,2984.3,11041.3,571.98,70.13,135.04,85.4
GEN_0020,2020-02-24 18:00:00,7326.5,74.0,159.3,3,564.9,155.85,7.63,2921.8,10309.7,586.24,85.38,132.6,83.13
GEN_0018,2020-02-24 19:00:00,6715.9,53.33,214.8,3,559.08,150.49,3.401,2881.3,10726.7,526.56,79.0,83.19,82.72
GEN_0013,2020-02-24 20:00:00,4912.7,45.78,206.1,2,536.35,168.82,2.544,3020.6,10801.0,468.04,68.36,71.97,85.96
GEN_0019,2020-02-24 21:00:00,7547.3,48.02,113.1,3,532.47,184.74,3.684,2868.1,11188.7,473.62,81.91,71.27,86.78
GEN_0014,2020-02-24 22:00:00,906.8,58.88,141.9,0,561.39,164.73,0.699,3019.5,10926.5,471.96,63.44,104.64,90.85
GEN_0011,2020-02-24 23:00:00,1662.1,41.33,178.1,0,509.78,157.28,4.565,3057.2,10960.1,471.43,75.18,82.74,89.52
GEN_0020,2020-02-25 00:00:00,4330.2,44.65,131.4,2,538.97,160.65,2.66,2857.0,10886.1,436.37,72.06,70.23,83.87
GEN_0003,2020-02-25 01:00:00,4783.4,65.09,345.6,2,552.41,173.13,2.367,2940.5,11105.9,551.63,77.84,105.51,87.03
GEN_0007,2020-02-25 02:00:00,4550.7,83.86,168.0,2,569.07,167.77,2.846,2990.4,11138.4,564.35,67.57,141.78,87.11
GEN_0017,2020-02-25 03:00:00,7845.1,74.02,287.7,3,542.41,182.09,4.762,2831.0,10398.9,589.34,75.44,119.85,80.16
GEN_0012,2020-02-25 04:00:00,3365.1,89.34,313.7,1,546.81,173.99,1.88,2917.9,10957.5,534.04,73.7,151.44,91.24
GEN_0012,2020-02-25 05:00:00,1901.7,61.44,190.4,0,533.79,159.57,0.841,2969.9,10879.3,506.49,59.96,111.04,89.3
GEN_0016,2020-02-25 06:00:00,586.6,81.44,144.4,0,541.56,150.73,1.162,3068.4,10788.0,545.26,70.15,135.01,87.86
GEN_0019,2020-02-25 07:00:00,5046.2,60.37,87.2,2,601.44,135.77,12.502,2822.1,10904.0,551.45,106.05,100.62,77.21
GEN_0019,2020-02-25 08:00:00,3593.5,42.06,268.1,1,540.73,160.3,2.506,2970.1,11118.0,463.19,69.97,57.2,87.16
GEN_0015,2020-02-25 09:00:00,2342.5,80.61,175.6,1,559.64,172.22,7.093,3004.9,10789.0,512.83,70.07,136.79,88.13
GEN_0004,2020-02-25 10:00:00,7589.0,91.65,39.8,3,572.33,174.17,7.079,2987.5,10474.4,591.6,77.74,146.49,82.72
GEN_0003,2020-02-25 11:00:00,8703.8,49.84,102.9,4,544.05,168.12,9.36,2900.7,10806.8,519.03,84.58,68.55,79.07
GEN_0011,2020-02-25 12:00:00,6076.2,92.25,339.9,3,556.53,168.43,2.594,2987.6,10856.3,542.41,69.53,150.91,84.91
GEN_0019,2020-02-25 13:00:00,8599.1,55.79,149.0,4,557.62,165.49,6.301,2882.8,10685.9,555.22,82.82,82.0,84.82
GEN_0007,2020-02-25 14:00:00,1892.1,52.79,19.8,0,517.36,154.07,1.935,2980.8,11189.0,480.38,71.65,103.16,90.34
GEN_0013,2020-02-25 15:00:00,3177.2,94.14,57.0,1,536.61,173.6,2.634,2971.0,11016.3,602.35,72.19,159.09,86.49
GEN_0001,2020-02-25 16:00:00,7735.6,71.71,230.4,3,558.86,171.0,3.714,2859.5,10600.1,568.9,65.29,100.1,83.82
GEN_0013,2020-02-25 17:00:00,3724.4,58.93,136.0,1,562.97,153.55,2.665,2985.7,10667.2,541.0,75.15,91.42,85.55
GEN_0003,2020-02-25 18:00:00,7738.7,92.97,117.0,3,570.5,171.63,4.663,2957.1,10483.9,630.44,80.54,143.47,83.21
GEN_0017,2020-02-25 19:00:00,7580.0,48.31,59.6,3,538.36,160.51,6.283,2895.1,10651.8,521.93,73.26,64.43,82.74
